actual_candidate_count,flow_id,mode,scenario,tie_break_seed
2,CMD_PLC_C04_M01_A2_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C04_M01_A3_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C04_M01_A4_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C04_M02_A1_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C04_M02_A2_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C04_M02_A3_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C04_M02_A4_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C04_M03_A1_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C04_M03_A2_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C04_M03_A3_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C04_M03_A4_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C05_M01_A1_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C05_M01_A2_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C05_M01_A3_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C05_M01_A4_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C05_M02_A1_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C05_M02_A2_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C05_M02_A3_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C05_M02_A4_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C05_M03_A1_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C05_M03_A2_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C05_M03_A3_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C05_M03_A4_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C06_M01_A1_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C06_M01_A2_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C06_M01_A3_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C06_M01_A4_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C06_M02_A1_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C06_M02_A2_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C06_M02_A3_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C06_M02_A4_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C06_M03_A1_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C06_M03_A2_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C06_M03_A3_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C06_M03_A4_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C07_M01_A1_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C07_M01_A2_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C07_M01_A3_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C07_M01_A4_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C07_M02_A1_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C07_M02_A2_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C07_M02_A3_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C07_M02_A4_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C07_M03_A1_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C07_M03_A2_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C07_M03_A3_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C07_M03_A4_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C08_M01_A1_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C08_M01_A2_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C08_M01_A3_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C08_M01_A4_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C08_M02_A1_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C08_M02_A2_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C08_M02_A3_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C08_M02_A4_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C08_M03_A1_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C08_M03_A2_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C08_M03_A3_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C08_M03_A4_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C01_PLC_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C01_PLC_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C01_PLC_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C02_PLC_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C02_PLC_C02_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C02_PLC_C02_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C03_PLC_C03_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C03_PLC_C03_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C03_PLC_C03_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C04_PLC_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C04_PLC_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C04_PLC_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C05_PLC_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C05_PLC_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C05_PLC_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C06_PLC_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C06_PLC_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C06_PLC_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C07_PLC_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C07_PLC_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C07_PLC_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C08_PLC_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C08_PLC_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,COORD_CC_C08_PLC_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_NEXT_CC_C01,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_NEXT_CC_C02,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_NEXT_CC_C03,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_NEXT_CC_C04,SEEDED_TIEBREAK,M_REDSTAR,28
4,IC_NEXT_CC_C05,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_NEXT_CC_C06,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_NEXT_CC_C07,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_NEXT_CC_C08,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_PREV_CC_C01,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_PREV_CC_C02,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_PREV_CC_C03,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_PREV_CC_C04,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_PREV_CC_C05,SEEDED_TIEBREAK,M_REDSTAR,28
4,IC_PREV_CC_C06,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_PREV_CC_C07,SEEDED_TIEBREAK,M_REDSTAR,28
5,IC_PREV_CC_C08,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C02_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C02_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C03_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C03_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C03_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S1_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C02_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C02_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C03_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C03_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C03_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S2_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C02_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C02_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C03_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C03_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C03_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S3_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C02_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C02_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C03_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C03_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C03_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SC_S4_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C02_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C02_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C03_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C03_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C03_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S1_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C02_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C02_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C03_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C03_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C03_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S2_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C02_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C02_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C03_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C03_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C03_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S3_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C02_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C02_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C03_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C03_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C03_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,SF_S4_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C02_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C02_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C03_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C03_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C03_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C04_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C04_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C04_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C05_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C05_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C05_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C06_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C06_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C06_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C07_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C07_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C07_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C08_M01,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C08_M02,SEEDED_TIEBREAK,M_REDSTAR,28
2,STAT_PLC_C08_M03,SEEDED_TIEBREAK,M_REDSTAR,28
2,CMD_PLC_C01_M01_A1_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C01_M01_A2_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C01_M01_A3_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C01_M01_A4_C01_M01,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C01_M02_A1_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C01_M02_A2_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C01_M02_A3_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C01_M02_A4_C01_M02,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C01_M03_A1_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C01_M03_A2_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C01_M03_A3_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C01_M03_A4_C01_M03,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C02_M01_A1_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C02_M01_A2_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,29
2,CMD_PLC_C02_M01_A3_C02_M01,SEEDED_TIEBREAK,M_REDSTAR,29
