density_tag,flow_id,flow_kind,scale,scenario,state,topology
D090,CMD_PLC_C10_M04_A2_C10_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C10_M04_A3_C10_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C10_M04_A4_C10_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M01_A1_C11_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M01_A2_C11_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M01_A3_C11_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M01_A4_C11_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M02_A1_C11_M02,ControlCommand,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,CMD_PLC_C11_M02_A2_C11_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M02_A3_C11_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M02_A4_C11_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M03_A1_C11_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M03_A2_C11_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M03_A3_C11_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M03_A4_C11_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M04_A1_C11_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M04_A2_C11_M04,ControlCommand,L,L_ROR,RETAINED_HNF,ROR
D090,CMD_PLC_C11_M04_A3_C11_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C11_M04_A4_C11_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M01_A1_C12_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M01_A2_C12_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M01_A3_C12_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M01_A4_C12_M01,ControlCommand,L,L_ROR,RETAINED_HNF,ROR
D090,CMD_PLC_C12_M02_A1_C12_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M02_A2_C12_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M02_A3_C12_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M02_A4_C12_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M03_A1_C12_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M03_A2_C12_M03,ControlCommand,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,CMD_PLC_C12_M03_A3_C12_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M03_A4_C12_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M04_A1_C12_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M04_A2_C12_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M04_A3_C12_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C12_M04_A4_C12_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M01_A1_C13_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M01_A2_C13_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M01_A3_C13_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M01_A4_C13_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M02_A1_C13_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M02_A2_C13_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M02_A3_C13_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M02_A4_C13_M02,ControlCommand,L,L_ROR,RETAINED_HNF,ROR
D090,CMD_PLC_C13_M03_A1_C13_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M03_A2_C13_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M03_A3_C13_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M03_A4_C13_M03,ControlCommand,L,L_ROR,RETAINED_HNF,ROR
D090,CMD_PLC_C13_M04_A1_C13_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M04_A2_C13_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C13_M04_A3_C13_M04,ControlCommand,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,CMD_PLC_C13_M04_A4_C13_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M01_A1_C14_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M01_A2_C14_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M01_A3_C14_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M01_A4_C14_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M02_A1_C14_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M02_A2_C14_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M02_A3_C14_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M02_A4_C14_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M03_A1_C14_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M03_A2_C14_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M03_A3_C14_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M03_A4_C14_M03,ControlCommand,L,L_ROR,RETAINED_HNF,ROR
D090,CMD_PLC_C14_M04_A1_C14_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M04_A2_C14_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M04_A3_C14_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C14_M04_A4_C14_M04,ControlCommand,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,CMD_PLC_C15_M01_A1_C15_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M01_A2_C15_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M01_A3_C15_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M01_A4_C15_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M02_A1_C15_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M02_A2_C15_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M02_A3_C15_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M02_A4_C15_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M03_A1_C15_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M03_A2_C15_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M03_A3_C15_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M03_A4_C15_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M04_A1_C15_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M04_A2_C15_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M04_A3_C15_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C15_M04_A4_C15_M04,ControlCommand,L,L_ROR,RETAINED_HNF,ROR
D090,CMD_PLC_C16_M01_A1_C16_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M01_A2_C16_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M01_A3_C16_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M01_A4_C16_M01,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M02_A1_C16_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M02_A2_C16_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M02_A3_C16_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M02_A4_C16_M02,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M03_A1_C16_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M03_A2_C16_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M03_A3_C16_M03,ControlCommand,L,L_ROR,RETAINED_HNF,ROR
D090,CMD_PLC_C16_M03_A4_C16_M03,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M04_A1_C16_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M04_A2_C16_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M04_A3_C16_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,CMD_PLC_C16_M04_A4_C16_M04,ControlCommand,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C01_PLC_C01_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C01_PLC_C01_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C01_PLC_C01_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C01_PLC_C01_M04,MachineCoordination,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,COORD_CC_C02_PLC_C02_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C02_PLC_C02_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C02_PLC_C02_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C02_PLC_C02_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C03_PLC_C03_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C03_PLC_C03_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C03_PLC_C03_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C03_PLC_C03_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C04_PLC_C04_M01,MachineCoordination,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,COORD_CC_C04_PLC_C04_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C04_PLC_C04_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C04_PLC_C04_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C05_PLC_C05_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C05_PLC_C05_M02,MachineCoordination,L,L_ROR,RETAINED_HNF,ROR
D090,COORD_CC_C05_PLC_C05_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C05_PLC_C05_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C06_PLC_C06_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C06_PLC_C06_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C06_PLC_C06_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C06_PLC_C06_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C07_PLC_C07_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C07_PLC_C07_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C07_PLC_C07_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C07_PLC_C07_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C08_PLC_C08_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C08_PLC_C08_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C08_PLC_C08_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C08_PLC_C08_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C09_PLC_C09_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C09_PLC_C09_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C09_PLC_C09_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C09_PLC_C09_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C10_PLC_C10_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C10_PLC_C10_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C10_PLC_C10_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C10_PLC_C10_M04,MachineCoordination,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,COORD_CC_C11_PLC_C11_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C11_PLC_C11_M02,MachineCoordination,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,COORD_CC_C11_PLC_C11_M03,MachineCoordination,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,COORD_CC_C11_PLC_C11_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C12_PLC_C12_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C12_PLC_C12_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C12_PLC_C12_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C12_PLC_C12_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C13_PLC_C13_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C13_PLC_C13_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C13_PLC_C13_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C13_PLC_C13_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C14_PLC_C14_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C14_PLC_C14_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C14_PLC_C14_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C14_PLC_C14_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C15_PLC_C15_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C15_PLC_C15_M02,MachineCoordination,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,COORD_CC_C15_PLC_C15_M03,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C15_PLC_C15_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C16_PLC_C16_M01,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C16_PLC_C16_M02,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,COORD_CC_C16_PLC_C16_M03,MachineCoordination,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,COORD_CC_C16_PLC_C16_M04,MachineCoordination,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C01,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C02,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C03,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C04,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C05,InterCellNext,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,IC_NEXT_CC_C06,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C07,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C08,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C09,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C10,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C11,InterCellNext,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,IC_NEXT_CC_C12,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C13,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C14,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C15,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_NEXT_CC_C16,InterCellNext,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C01,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C02,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C03,InterCellPrevious,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,IC_PREV_CC_C04,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C05,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C06,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C07,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C08,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C09,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C10,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C11,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C12,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C13,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C14,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,IC_PREV_CC_C15,InterCellPrevious,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,IC_PREV_CC_C16,InterCellPrevious,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C01_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C01_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C01_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C01_M04,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C02_M01,SensorCyclic,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,SC_S1_C02_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C02_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C02_M04,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C03_M01,SensorCyclic,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,SC_S1_C03_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C03_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C03_M04,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C04_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C04_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C04_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C04_M04,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C05_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C05_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C05_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C05_M04,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C06_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C06_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C06_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C06_M04,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C07_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C07_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C07_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C07_M04,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C08_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C08_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C08_M03,SensorCyclic,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,SC_S1_C08_M04,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C09_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C09_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C09_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C09_M04,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C10_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C10_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C10_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C10_M04,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C11_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C11_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C11_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C11_M04,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C12_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C12_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C12_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C12_M04,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C13_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C13_M02,SensorCyclic,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,SC_S1_C13_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C13_M04,SensorCyclic,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,SC_S1_C14_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C14_M02,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C14_M03,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
D090,SC_S1_C14_M04,SensorCyclic,L,L_ROR,DROPPED_BY_CALIBRATION,ROR
D090,SC_S1_C15_M01,SensorCyclic,L,L_ROR,RETAINED_SCHEDULED,ROR
